scaler_key,scaler,model,strategy,cv_best_f1,grid_rows,grid_seconds,fit_seconds,accuracy,precision,recall,f1,auc,logloss,best_params
standardization,Standardization,LightGBM,adasyn_class_weight,0.7740622999521239,39441,5.959238300041761,2.252876499958802,0.721520382741363,0.5533485602414553,0.8898143897160097,0.6823588582924682,0.8215241051062265,0.5185829273503435,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 250, ""num_leaves"": 2}"
min_max_scaling,Min-Max,LogReg,base,0.5990450108603392,30000,0.3983519999892451,0.20671999995829538,0.7464999889763433,0.6397524789383434,0.5627992391945956,0.5988136775994417,0.8207436476606391,0.48852729147816926,"{""C"": 1.0}"
min_max_scaling,Min-Max,LogReg,adasyn,0.7186200918138484,38810,0.4445087999920361,0.2886764000286348,0.7462133739003902,0.5920015760441293,0.7883518069128354,0.6762116396163258,0.820191735046745,0.5289858861013516,"{""C"": 0.5}"
min_max_scaling,Min-Max,LogReg,smote,0.7592881224797484,39830,0.3736372999846935,0.22088860004441813,0.7478448751019688,0.5951073389915127,0.7817931396340264,0.675794426963744,0.8210093760625023,0.5269871757630401,"{""C"": 1.0}"
min_max_scaling,Min-Max,LogReg,class_weight,0.6723605267814406,30000,0.3219641000032425,0.15366999997058883,0.7476905439072249,0.5948331754027231,0.782252246343543,0.6757889965437135,0.82097115783044,0.5269516883601113,"{""C"": 0.5}"
min_max_scaling,Min-Max,LogReg,smote_class_weight,0.7591760931058809,39830,0.4099868999910541,0.24187919998075813,0.7478448751019688,0.5951073389915127,0.7817931396340264,0.675794426963744,0.8210093760625023,0.5269871757630401,"{""C"": 1.0}"
min_max_scaling,Min-Max,LogReg,adasyn_class_weight,0.7259805451576012,38810,0.39755369996419176,0.2551535000093281,0.7428401349295588,0.5840961366943623,0.8160949695021972,0.680875512995896,0.8203132326699524,0.5406425183303644,"{""C"": 0.5}"
min_max_scaling,Min-Max,RandomForest,base,0.0,30000,40.76789940003073,3.804526199994143,0.6638446105342064,0.0,0.0,0.0,0.7891548123638479,0.5752659408806364,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,RandomForest,adasyn,0.7040901803644969,38810,55.011565100052394,5.2675761000136845,0.6764997685032079,0.5124317768344451,0.7758903390830983,0.6172227584587692,0.7660848788259537,0.6176939818486628,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,RandomForest,smote,0.7428896984892833,39830,53.636093400011305,5.2301728000165895,0.6965407765063827,0.5315814131777333,0.8185872630681446,0.64457986882198,0.7785337695235526,0.6206346058200753,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,RandomForest,class_weight,0.64445506610888,30000,51.79850480001187,5.370419899991248,0.6995833057741914,0.5346737967914439,0.8197022365055421,0.6471958987105795,0.781275744429974,0.6210869568918229,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,RandomForest,smote_class_weight,0.7433420953665246,39830,67.73177569999825,7.337225400027819,0.6961218775492206,0.5311409852803539,0.8188496097592969,0.6443372126028952,0.7783934432321427,0.6207128346519628,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,RandomForest,adasyn_class_weight,0.7167637468497324,38810,66.04776510002557,7.103496299998369,0.6720241638556342,0.5074650891383959,0.8270479438578081,0.6289904229848364,0.7638465827742473,0.6301690531801918,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
min_max_scaling,Min-Max,KNN,base,0.5987990828432156,30000,22.119613600021694,0.01220100000500679,0.7354763322089204,0.6051388259659569,0.6132353905686364,0.6091602058766044,0.7983692737481642,0.6208015747048498,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,KNN,adasyn,0.7605006849155475,38810,36.512854199972935,0.014495200011879206,0.7143109112154684,0.5520392852271178,0.7962877943201941,0.6520408163265307,0.7860416780978654,0.6726354245548387,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,KNN,smote,0.7887473092693154,39830,42.55261870002141,0.01644739997573197,0.724805432458055,0.5660188147652929,0.7773988325572244,0.6550790317232231,0.7919292451583868,0.7642085882614417,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,KNN,class_weight,0.5987990828432156,30000,24.101856800029054,0.013338699995074421,0.7354763322089204,0.6051388259659569,0.6132353905686364,0.6091602058766044,0.7983692737481642,0.6208015747048498,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,KNN,smote_class_weight,0.7887473092693154,39830,41.09148310002638,0.017105899984017015,0.724805432458055,0.5660188147652929,0.7773988325572244,0.6550790317232231,0.7919292451583868,0.7642085882614417,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,KNN,adasyn_class_weight,0.7605006849155475,38810,41.28577519999817,0.018467899993993342,0.7143109112154684,0.5520392852271178,0.7962877943201941,0.6520408163265307,0.7860416780978654,0.6726354245548387,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""uniform""}"
min_max_scaling,Min-Max,NaiveBayes,base,0.6194604747017148,30000,0.25927899999078363,0.05306090001249686,0.736380272063849,0.5998543158917081,0.6481275004919,0.623057280665805,0.7916120744563608,0.6844675311706722,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,NaiveBayes,adasyn,0.7270976517614881,38810,0.24538729997584596,0.07161580002866685,0.7186321846682981,0.5580417620404541,0.7834983931265167,0.6518251759698805,0.7725812768847363,0.8076206912803829,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,NaiveBayes,smote,0.7537951510812896,39830,0.2355358999921009,0.0724653999786824,0.7136715391229579,0.5517541449116058,0.7901226470781137,0.6497667268951755,0.7680746730517432,0.908002903720928,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,NaiveBayes,class_weight,0.6194604747017148,30000,0.18676070001674816,0.05067520000739023,0.736380272063849,0.5998543158917081,0.6481275004919,0.623057280665805,0.7916120744563608,0.6844675311706722,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,NaiveBayes,smote_class_weight,0.7537951510812896,39830,0.26333069999236614,0.07492240000283346,0.7136715391229579,0.5517541449116058,0.7901226470781137,0.6497667268951755,0.7680746730517432,0.908002903720928,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,NaiveBayes,adasyn_class_weight,0.7270976517614881,38810,0.40501420001965016,0.06299790000775829,0.7186321846682981,0.5580417620404541,0.7834983931265167,0.6518251759698805,0.7725812768847363,0.8076206912803829,"{""var_smoothing"": 1e-09}"
min_max_scaling,Min-Max,AdaBoost,base,0.6623243493746331,30000,77.93074559996603,17.964642200036906,0.7474259761448068,0.6015972557217131,0.7361448153735161,0.662104766399245,0.8050135358825209,0.500486615168332,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,AdaBoost,adasyn,0.7589934615337013,38810,104.80380499997409,22.98782629997004,0.6841722336133342,0.516802740924333,0.9299534334623205,0.6643862896235035,0.8059652396733283,0.5636182356209986,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,AdaBoost,smote,0.7834676576145112,39830,111.35970239999006,27.15237409999827,0.6955045527702449,0.5271311970979444,0.914934085393848,0.668888302845772,0.8097212071947033,0.568152381102779,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,AdaBoost,class_weight,0.6623243493746331,30000,76.75649990001693,14.84971919999225,0.7474259761448068,0.6015972557217131,0.7361448153735161,0.662104766399245,0.8050135358825209,0.500486615168332,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,AdaBoost,smote_class_weight,0.7834676576145112,39830,99.56854489998659,23.15900640003383,0.6955045527702449,0.5271311970979444,0.914934085393848,0.668888302845772,0.8097212071947033,0.568152381102779,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,AdaBoost,adasyn_class_weight,0.7589934615337013,38810,95.60908950003795,22.164338500006124,0.6841722336133342,0.516802740924333,0.9299534334623205,0.6643862896235035,0.8059652396733283,0.5636182356209986,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
min_max_scaling,Min-Max,XGBoost,base,0.6592572391490816,30000,13.638009899994358,2.224295100022573,0.7550984412549331,0.6148509906210111,0.7266347478192431,0.6660854926952444,0.8248950956307491,0.4679398779555949,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 150, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,XGBoost,adasyn,0.7689033882480026,38810,17.482617000001483,4.422280800004955,0.7343960138457128,0.5687994496044032,0.8675805076408474,0.6871152897176843,0.8198388510835535,0.5072582793205438,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,XGBoost,smote,0.7921416878171392,39830,20.236548600019887,4.610316100006457,0.7421787155235134,0.5791701947502117,0.8523643995540107,0.6896990925011941,0.8221306097489066,0.5034564468717138,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,XGBoost,class_weight,0.6869713031364221,30000,13.240103699965402,2.056092099985108,0.7409881605926318,0.5772235709556389,0.8576769200498459,0.6900427418078202,0.824999381925659,0.5040178150492138,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 150, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,XGBoost,smote_class_weight,0.7960655699554035,39830,17.706707099976484,4.262121500039939,0.7037502480322773,0.5344578129759366,0.9206401259264118,0.6763026667630266,0.8220703357926556,0.6063481536923547,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,XGBoost,adasyn_class_weight,0.772595007711312,38810,17.54689200001303,4.0931257000193,0.6828714421147783,0.5156063510434373,0.9350036072670034,0.6646773591943305,0.8200856517074959,0.6150992861299673,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
min_max_scaling,Min-Max,CatBoost,base,0.6560400151563462,30000,28.0375267000054,1.9458605999825522,0.7556716714068391,0.6193204606657882,0.708926346166459,0.6611009174311927,0.8248008869426693,0.4688959545274437,"{""depth"": 3, ""iterations"": 150, ""learning_rate"": 0.03}"
min_max_scaling,Min-Max,CatBoost,adasyn,0.7701566800738487,38810,32.438673999975435,4.02290699997684,0.7341534933968296,0.5687136393018746,0.8655473207844167,0.6864142307292208,0.8207916788439111,0.5065497995190301,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
min_max_scaling,Min-Max,CatBoost,smote,0.7925913259915864,39830,32.85009349999018,4.123494900006335,0.7406354035760743,0.5773759274892256,0.8522988128812226,0.6884038777348096,0.8222778454035211,0.503213665083185,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
min_max_scaling,Min-Max,CatBoost,class_weight,0.6866024271873231,30000,29.665647500019986,2.7034846000024118,0.737813347443614,0.5730014360938248,0.8635797206007739,0.6889028409982735,0.8251274556420298,0.5047116637833649,"{""depth"": 3, ""iterations"": 150, ""learning_rate"": 0.05}"
min_max_scaling,Min-Max,CatBoost,smote_class_weight,0.792987734271113,39830,37.33385509997606,4.488503200002015,0.7406354035760743,0.5773759274892256,0.8522988128812226,0.6884038777348096,0.8222778454035211,0.503213665083185,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
min_max_scaling,Min-Max,CatBoost,adasyn_class_weight,0.7717342324244737,38810,35.012523300014436,4.3204775000340305,0.7289723747161408,0.5617423292366859,0.8813537089263461,0.6861548673696035,0.8205792627574409,0.5168332125702845,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
